Label,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
0,2,2,2,908,908,1,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5594,4907,31006,0,-0.4,2,30006,2,1.6,0.6,-4.9,11859,7.5,154,7.5,-85,4.5,85,4.5,-154,332,6087,31014,1,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4907,0,5594,0,0,0,0,0,0,5594,0,0,0,0,4907,0,0,0,0,0,0,0,0,10501,0,0,0,0,0,40.92,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4294,165627,9776,6465,6465,5447,3453,3453,2538,2538,1582,1582,704,704,17934,13575,0,19386,0,0,0,0,0,0,16574,182087,833,-0.75,12,170074,292345,11.25,4319,2384,68531,12111,0.48,12111,329,152,329,-3068,-0.48,-227,38847,182.17,5,4,0,0,0,0,0,0,3,3,6,0,5,0,0,0,72,16574,0,5539,0,6425,5969,0,13575,0,0,0,19386,0,0,0,18682,5969,0,0,11467,24806,6545,0,0,0,11467,8781,0,0,29585,4795,0,12842,0,0,0,0,89.34,0,0,0,0,0,0,0,0,24222,21528,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.78,677309,19334,15.3,16117,12146,8745,9625,7441,8783,5434,6946,4.12,5598,17991,24597,0,40763,17871,0,16662,25919,6924,5317,0,383151,706,-1.58,26,358.27,527310369,19189,6862,2913,156137,12341,477,12341,353,8,353,-1119,-477,-308,96111,383.47,3,8,0,3,3,0,0,0,6,3,9,0,6,0,2,2,144,25.33,5697,0,11814,0,5969,9589,4795,0,11762,6924,13345,36713,24106,3,24597,29546,0,15117,11836,43706,20.64,10602,0,0,5317,0,0,11762,81874,14384,11836,20268,10602,0,0,0,110.18,0,1446,0,0,0,0,0,0,0,67221,1,1,1,0,0,0,0,0,1,1,3,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1474,1056946,23889,21486,21486,16017,13553,13553,13795,13795,11735,11735,9.58,9.58,11202,10213,0,34016,11791,44567,30513,0,20.1,31737,9474,467304,793,-1.3,34,426322,83988563.28,21.94,6.33,2.25,203365,12195,504,12195,165,29,165,-909,-504,4414,130.2,467.65,2,5,5,2,7,1,0,1,5,2,5,0,5,4,1,5,186,19687,11705,11499,0,0,0,4.9,0,0,0,26838,81377,42008,5601,8,19687,0,0,4.9,22666,101404,20199,23.26,0,11499,4737,0,11499,0,58.66,16573,22666,77347,12133,0,0,0,62.16,0,0,0,0,0,0,0,0,0,66.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2119,495373,17853,14403,14403,11362,8902,8902,7015,7015,5325,5325,4161,4161,30064,24597,0,17867,19262,25683,4.9,6924,6924,5317,0,340.2,824,-1.63,24,312196,220474353,18705,7963,3882,141949,12885,0.48,12885,326,22,326,-983,-0.48,1462,87562,340.42,3,7,1,1,2,0,0,0,4,3,7,0,8,1,1,2,136,15113,12084,0,5907,0,11939,14906,4795,0,0,26186,38525,6042,6042,2,24597,17846,0,10217,5918,82961,0,0,0,0,5317,0,0,0,57126,14384,5918,58793,0,0,0,0,106.94,0,0,0,0,0,0,0,0,0,63667,2,0,0,0,0,0,0,0,2,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1585,1041066,21087,16991,18577,14529,9894,10687,7549,8465,5418,5911,3591,3924,0,4.39,0,5817,45518,31317,12394,19243,12133,43162,9474,474107,364,-2.45,30,451.17,7246165158,20808,9138,4649,183093,14264,493,14264,163,333,163,-374,-493,5004,119189,475362,1,6,0,1,1,2,1,3,6,1,8,0,6,0,1,1,158,19.69,17962,11499,0,0,0,0,14358,0,0,15.93,63162,15925,24921,4,13864,38338,0,14868,5918,12842,39171,46949,0,11499,14791,15896,11499,15.93,48722,0,11735,12842,41132,0,10903,0,59.51,0,0,0,0,0,0,0,0,14936,48212,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1998,1999825,31162,25475,25475,20387,14658,14658,11413,11413,8666,8666,6.27,6.27,18043,24909,0,19262,22971,72948,5563,6924,38.97,29882,9968,582284,353,-4.5,43,544397,2950229998,29974,11645,5645,248873,11547,481,11547,303,39,303,-903,-481,6754,169259,582701,5,9,0,0,0,0,5,5,5,5,9,0,8,0,0,0,224,25288,0,0,0,0,11939,9589,9968,0,0,6924,117091,40472,28171,5,24909,56072,0,19936,0,79.75,0,68773,0,0,0,0,0,0,47194,28852,27695,77301,24265,0,44134,0,152.19,0,0,0,0,0,0,0,0,0,101833,2,1,1,0,0,4,2,0,2,2,2,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2068,1136.74,23859,17604,17604,14867,10016,10016,8791,8791,6994,6994,5576,5576,75639,39916,0,11313,5563,0,25062,19056,0,0,5734,444153,409,-3.21,32,420248,8427682936,22001,6893,2478,182429,13655,508,13655,255,25,255,-2895,-508,-504,110345,444.44,7,10,3,0,3,1,0,1,9,6,10,0,2,1,0,1,170,31266,22841,11384,5783,5907,0,19284,0,0,0,19056,31643,11491,23627,4,39916,23233,0,4.9,17569,30589,14095,46231,0,5.75,5734,0,5.75,0,79748,14384,11836,23969,35104,0,5759,0,181.62,0,0,0,0,0,0,0,0,0,93583,0,4,3,0,0,0,0,1,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1877,433.09,15295,13562,13562,9955,8104,8104,7115,7115,4013,4013,2855,2855,6104,5107,0,5539,19.07,5.75,31247,0,12133,38221,4737,291.22,667,-1.06,21,262203,61099257,16313,7278,5328,128263,10043,491,10043,122,17,122,-485,-491,3472,86909,291435,2,3,1,0,1,1,0,1,3,2,3,0,7,1,0,1,118,15.16,18.46,0,0,0,0,0,0,0,0,31041,51161,12084,0,2,9843,0,0,5317,0,64015,13152,29829,0,5.75,10054,0,5.75,0,29901,0,0,57936,24265,0,0,0,41.49,0,0,0,0,0,0,0,0,0,42.25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1838,804749,20698,16613,16613,12963,10142,10142,9749,9749,8791,8791,7261,7261,52.43,24909,4.39,18122,24836,0,12152,26847,0,0,0,392.2,727,-1.37,28,363235,1500075637,19925,5833,2014,163872,16859,0.39,16859,0.19,68,0.19,-1.98,-0.39,1896,99944,392467,3,5,4,0,4,0,0,0,5,3,6,0,2,3,0,3,154,15.32,12208,17235,0,0,0,9589,4.39,0,0,25497,56595,16748,6104,4,29299,11566,0,0,28584,63828,6607,23801,0,0,0,4.39,0,0,50867,9589,28584,46454,23801,0,0,0,94.83,0,0,0,0,0,0,0,0,16859,57974,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1735,741548,21.51,17457,17457,14507,10783,10783,7823,7823,5.75,5.75,4261,4261,24095,19.49,0,18483,38773,18405,5009,6924,35341,5317,4737,417226,591,-2.45,30,386258,5816449964,22.24,10541,5.37,176691,13291,0.48,13291,328,266,328,-986,-0.48,1595,110419,417506,2,8,0,2,2,1,0,1,6,2,8,0,9,0,2,2,164,9843,12084,0,0,5907,11939,19915,9803,0,0,30332,51012,13.09,12649,3,24227,17846,0,15335,0,63574,19696,35895,0,0,5317,0,0,0,70792,25541,0,44591,30332,0,0,0,99.18,0,0,0,0,0,0,0,0,0,73167,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2684,421993,12836,9814,10.57,7969,5171,5549,3.71,4146,1742,1994,1126,1252,0,0,0,17961,5023,5687,0,24265,13847,15302,23068,253109,273,-1.75,17,237609,4520.29,13316,6101,5215,105.58,5761,369,5761,218,85,218,85,-369,1.79,73456,253737,5,5,0,0,0,1,0,1,1,3,6,0,4,0,0,0,92,16784,0,0,11919,0,0,0,4992,4992,0,11601,38113,16752,0,1,0,29207,0,0,21452,19889,5317,29288,0,0,16784,5687,0,11601,17961,0,0,13847,34.25,5023,0,0,88.79,0,5761,0,0,0,0,0,0,0,34.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.83,763367,15811,13089,13845,11204,7887,8265,6058,6494,4426,4661,3069,3235,0,0,0,0,5023,54.64,0,0,24265,40363,16593,326.13,278,-2.04,23,307679,295595179,14546,5871,2799,140935,6177,353,6177,138,706,138,706,-353,3723,96444,326831,1,4,0,2,2,2,0,2,4,1,5,0,1,0,1,1,118,15117,5836,0,0,0,0,0,4992,0,0,23734,37.38,42452,11375,4,0,34499,0,9.8,4992,0,38543,53051,0,0,5317,17062,0,11601,48862,0,0,5563,47457,5023,0,0,30.87,0,6177,0,0,0,0,0,0,0,39435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2316,679351,13405,10167,10167,9182,5.98,5.98,4419,4419,3249,3249,2418,2418,6031,9589,0,12204,16938,5563,4.9,30332,18199,0,5734,252.09,67,-2.62,19,240177,29788971,11469,4242,1775,110,12258,351,12258,323,8,323,-588,-351,2642,72641,252273,2,4,0,1,1,2,0,2,2,1,4,0,1,0,0,0,94,5734,0,5783,0,0,6031,9694,4795,0,0,30332,23763,11984,11375,3,9589,23189,0,0,5734,6421,4.9,59658,0,0,10634,16169,0,0,11814,6421,0,15921,48531,0,0,0,63.4,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2562,469022,19579,16.18,16.18,12265,9912,9912,7778,7778,5216,5216,3583,3583,23778,20114,0,18257,32104,19262,0,13,18228,6924,5107,368256,762,-1.17,26,332226,355957774,22.87,11524,8475,156992,10486,481,10486,303,0.08,303,-889,-481,3433,102.76,368514,4,5,1,0,1,0,0,0,4,4,5,0,12,1,0,1,150,20426,0,0,0,0,5969,4795,0,0,0,50.49,38525,18.76,17809,1,25221,5969,0,0,11836,89444,0,24304,0,0,0,0,0,0,44204,4795,11836,71635,24304,0,0,0,97.99,0,0,0,0,0,0,0,0,0,64.75,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,4846,481261,20983,14288,14288,12489,7655,7655,5558,5558,3228,3228,2177,2177,62.57,49505,0,26179,0,9.8,4.9,0,0,0,0,388099,643,-2.77,27,370165,264720831,24.23,12562,14121,153542,10814,549,10814,55,126,55,-1545,-549,-9358,74355,388309,0,13,0,0,0,0,0,0,13,0,13,0,16,0,0,0,154,49505,0,0,0,0,0,14.7,0,0,0,0,0,58903,29847,0,49505,29847,0,14.7,0,0,58903,0,0,0,25533,0,0,0,103449,23973,0,0,0,0,0,0,210.37,0,0,0,0,0,0,0,0,0,97833,5,0,0,0,0,0,0,0,5,5,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2502,620555,18449,15645,15645,11892,8.92,8.92,7026,7026,4861,4861,3559,3559,5415,4795,0,5907,24198,12108,0,6197,48531,37579,5734,339231,429,-2.2,25,310251,333329678,19129,8256,4074,150619,12738,369,12738,234,357,234,-926,-369,3362,102248,339483,2,4,0,0,0,1,1,2,3,1,4,0,8,0,0,0,134,5734,5415,0,5907,0,0,14678,0,0,0,36398,51812,24825,5694,2,4795,5907,0,9884,5734,51614,6545,65985,0,0,5734,0,0,0,34.42,10.21,0,45373,54728,0,0,0,59.22,0,0,0,0,0,0,0,0,0,53917,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,2021,902458,20476,17145,17901,14186,9967,10502,7201,7579,4781,4.97,3331,3.52,0,0,0,0,12487,18715,27837,0,26228,77696,16338,405186,231,-2.55,29,377745,4344521043,21166,10848,5962,178952,6215,492,6215,119,576,119,576,-492,6215,124628,405969,0,2,0,0,0,3,0,3,2,0,3,0,9,0,0,0,150,9637,12356,0,0,0,0,0,0,0,11601,72796,60485,12425,0,3,4737,22747,0,4.9,0,6421,33127,101619,0,5.75,4737,0,5.75,11601,38027,0,0,23111,84929,0,11146,0,12.47,0,6215,0,0,0,0,0,0,0,51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1699,607188,23.74,17667,17667,15082,10759,10759,8785,8785,6415,6415,4428,4428,92186,25533,0,19386,0,0,0,0,0,0,47616,467259,1,-0.56,32,430224,8788058807,26052,10794,5236,185051,10972,394,10972,186,54,186,-1441,-394,-6296,108371,467.52,15,14,1,2,3,0,0,0,14,10,14,0,6,1,2,3,188,73148,36624,12.58,0,0,0,0,0,0,0,0,12842,18628,30898,3,44.48,0,0,0,28668,98421,13152,0,0,0,28668,0,0,0,124263,18947,0,12842,0,0,0,0,268.17,0,0,0,0,0,0,0,0,0,88667,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1763,712151,22052,19902,19902,14.13,12263,12263,11011,11011,8707,8707,6315,6315,12208,10213,0,0,41928,17064,32104,5573,0,65502,0,412334,714,-1.12,30,368306,4077876426,23541,9.57,4857,184405,10139,393,10139,81,385,81,-605,-393,6612,127032,412658,2,2,3,0,3,0,0,0,2,2,2,0,5,3,0,3,168,10213,0,0,0,0,0,0,0,0,0,71075,84676,6421,12208,3,10213,0,0,0,35005,91772,0,47602,0,0,0,0,0,0,22421,0,35005,79564,47602,0,0,0,40.46,0,0,0,0,0,0,0,0,0,59083,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2307,434153,11544,9042,9798,7703,4839,5217,3228,3586,2054,2328,1367,1617,0,0,0,0,28504,13.09,7.11,6924,0,25594,16338,241073,444,-1.56,16,229586,6331577,10941,4525,2162,98101,6015,479,6015,242,0.32,242,0.32,-479,818,62258,241682,2,6,0,1,1,0,1,1,6,2,7,0,3,0,0,0,86,15.37,11512,11113,5.88,0,0,4992,4984,4984,0,11601,6924,6545,13655,2,4737,23248,0,15285,4992,6924,25516,10978,0,5.88,15.37,5687,5.88,11601,36127,0,6924,5824,4992,5153,0,0,71.43,0,6015,0,0,0,0,0,0,0,30929,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3694,139111,9069,7241,7241,4.81,3514,3514,3725,3725,1169,1169,898,898,12073,4795,0,6421,11028,0,0,0,21143,0,10213,162113,857,-0.61,11,146081,108951,10.39,3687,7285,66649,10129,481,10129,306,171,306,-953,-481,-472,41159,162209,2,4,0,0,0,0,0,0,2,2,4,0,4,0,0,0,66,14696,12649,0,0,0,5969,4795,0,0,0,0,0,0,27564,0,19491,5969,0,0,0,12525,27688,0,0,0,0,0,0,0,54457,4795,0,6421,0,0,0,0,57.53,0,0,0,0,0,0,0,0,578,31922,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1791,749656,16071,13774,13774,11237,8008,8008,5971,5971,3788,3788,2.63,2.63,0,0,0,0,6607,36293,5563,0,22881,60492,4737,309184,316,-2.33,23,286229,265602657,15561,7289,3903,136.84,5929,476,5929,0.24,685,0.24,685,-476,3415,93943,309413,0,4,0,0,0,2,1,3,4,0,4,0,7,0,0,0,120,9637,0,0,5.88,0,0,4682,0,0,5099,42465,38212,6545,24055,3,4737,10903,0,14.68,0,12966,27247,60161,0,5.88,4737,0,5.88,0,41927,6545,0,11984,54597,0,10903,0,30.29,0,0,0,0,0,0,0,0,2.02,43147,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2167,943579,17646,13077,14649,11197,7.22,9144,5655,7592,3954,5.33,2815,3914,10023,13212,0,27555,5687,11251,12133,4.9,38113,5317,16.74,365.06,188,-2.09,24,349714,186246249,16757,5768,2747,144818,12978,364,12978,262,0.02,262,-4025,-364,2714,93898,365842,3,6,0,1,1,2,0,2,4,2,8,0,2,0,0,0,126,5317,11061,0,10023,5907,0,9694,13557,0,0,29.8,37.61,5687,16273,3,13212,38906,0,0,5139,24909,10217,52548,0,0,15356,11375,0,11601,20491,10023,6924,22845,41294,5023,0,0,92.5,0,1971,0,0,0,0,0,0,23328,38228,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3265,111625,7276,5209,5209,4164,2764,2764,1832,1832,994,994,408,408,5969,4795,0,12463,6421,0,0,6076,0,6579,10.84,129079,0.5,-0.83,9,118071,78513,8.17,4089,5034,54.17,9.93,481,9.93,303,118,303,-813,-481,364,35042,129159,3,3,0,0,0,0,0,0,2,2,3,0,4,0,0,0,52,10.84,0,0,0,0,5969,4795,0,0,6579,6076,6421,12463,0,0,9901,5969,0,0,5734,18883,0,12655,0,0,5734,0,0,0,17118,4795,0,12842,12655,0,0,0,63.32,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1151,1031076,29838,24.24,25057,19332,15627,17115,13193,14889,10.56,12048,8284,9.48,35.74,36374,0,17272,41595,77.05,11127,0,12133,12.99,0,606317,813,-1.22,41,559406,781031347.5,32689,13607,7656,243693,12952,508,12952,453,19,453,-5542,-508,8683,152652,606782,2,3,3,0,3,1,0,1,3,2,9,0,15,2,0,2,234,10213,5.75,0,0,0,12099,4209,0,21952,0,51515,103713,28726,6104,4,36374,10.8,0,0,23169,127357,11506,29326,0,5.75,0,21952,5.75,0,44.13,17.22,23169,113.86,18199,0,0,0,57.53,0,-1355,0,0,0,0,0,0,74513,35981,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
